noteId,Topic,Topic_Keywords
1756777568190034070,-1,-1_amp_deutschland_afd_handeln
1756876996397670658,3,3_video_zeigen_sehen_videos
1759550019143626810,1,1_israel_hamas_gaza_israelisch
1759551640674115713,1,1_israel_hamas_gaza_israelisch
1759557231022907504,1,1_israel_hamas_gaza_israelisch
1760035351739945045,-1,-1_amp_deutschland_afd_handeln
1761000899273449725,0,0_post_kommentar_anmerkung_meinung
1761706910472946166,-1,-1_amp_deutschland_afd_handeln
1762515332369981572,-1,-1_amp_deutschland_afd_handeln
1762792861316104202,-1,-1_amp_deutschland_afd_handeln
1763620017352884612,0,0_post_kommentar_anmerkung_meinung
1763626295345242444,4,4_politisch_polizei_politiker_politik
1763758035380453752,-1,-1_amp_deutschland_afd_handeln
1763880721016344985,-1,-1_amp_deutschland_afd_handeln
1763951628468506969,2,2_russland_ukraine_ukrain_russisch
1765275734870802601,11,11_auto_tesla_verbrenner_fahrzeug
1765453969990508852,2,2_russland_ukraine_ukrain_russisch
1765754810626699723,-1,-1_amp_deutschland_afd_handeln
1766190717477544081,-1,-1_amp_deutschland_afd_handeln
1770791575024546173,-1,-1_amp_deutschland_afd_handeln
1771088449522553310,0,0_post_kommentar_anmerkung_meinung
1772417309203742769,-1,-1_amp_deutschland_afd_handeln
1772420464553386005,0,0_post_kommentar_anmerkung_meinung
1772423860643574095,5,5_covid_impfung_corona_studie
1772697796547670417,-1,-1_amp_deutschland_afd_handeln
1772903030528077880,-1,-1_amp_deutschland_afd_handeln
1773190771052519567,2,2_russland_ukraine_ukrain_russisch
1773363920964595968,-1,-1_amp_deutschland_afd_handeln
1774672466478002290,13,13_land_landtag_afd_geschaeftsordnung
1774885832622510419,3,3_video_zeigen_sehen_videos
1775067588394934429,-1,-1_amp_deutschland_afd_handeln
1775161095214264827,-1,-1_amp_deutschland_afd_handeln
1776180025047265335,-1,-1_amp_deutschland_afd_handeln
1776206473825034669,-1,-1_amp_deutschland_afd_handeln
1776610813136023608,1,1_israel_hamas_gaza_israelisch
1776740484376834175,-1,-1_amp_deutschland_afd_handeln
1777825892649116034,10,10_satire_account_offensichtlich_handeln
1778491284275032139,-1,-1_amp_deutschland_afd_handeln
1779068875713163427,-1,-1_amp_deutschland_afd_handeln
1779398096654356853,4,4_politisch_polizei_politiker_politik
1780577873264275587,-1,-1_amp_deutschland_afd_handeln
1782027262340038669,-1,-1_amp_deutschland_afd_handeln
1784174629138927961,-1,-1_amp_deutschland_afd_handeln
1784194601873465837,-1,-1_amp_deutschland_afd_handeln
1784205081736278021,5,5_covid_impfung_corona_studie
1784225520051233043,8,8_foto_bild_fake_bergamo
1784562784774025408,11,11_auto_tesla_verbrenner_fahrzeug
1785607851488002458,-1,-1_amp_deutschland_afd_handeln
1785619585120571572,0,0_post_kommentar_anmerkung_meinung
1785639180418138172,-1,-1_amp_deutschland_afd_handeln
1785809300993998968,-1,-1_amp_deutschland_afd_handeln
1786690569780994451,-1,-1_amp_deutschland_afd_handeln
1787035885365580240,12,12_migration_migrant_migrationshintergrund_illegal
1787112158100144323,-1,-1_amp_deutschland_afd_handeln
1787113890465153496,4,4_politisch_polizei_politiker_politik
1787114086280401116,4,4_politisch_polizei_politiker_politik
1787115035409424404,4,4_politisch_polizei_politiker_politik
1787131922096783870,4,4_politisch_polizei_politiker_politik
1787174721982734501,-1,-1_amp_deutschland_afd_handeln
1788291334542917702,4,4_politisch_polizei_politiker_politik
1788866217849098546,1,1_israel_hamas_gaza_israelisch
1790496671576490345,-1,-1_amp_deutschland_afd_handeln
1790895139394560346,8,8_foto_bild_fake_bergamo
1791156039393456199,-1,-1_amp_deutschland_afd_handeln
1792822394031096314,-1,-1_amp_deutschland_afd_handeln
1793737836396511642,-1,-1_amp_deutschland_afd_handeln
1794034463371821283,-1,-1_amp_deutschland_afd_handeln
1794217584163733713,1,1_israel_hamas_gaza_israelisch
1795016697696428227,-1,-1_amp_deutschland_afd_handeln
1795204638532047052,-1,-1_amp_deutschland_afd_handeln
1795279696919245166,1,1_israel_hamas_gaza_israelisch
1795289178097266736,1,1_israel_hamas_gaza_israelisch
1795299587193807230,1,1_israel_hamas_gaza_israelisch
1796606314656698522,1,1_israel_hamas_gaza_israelisch
1797269969266164096,1,1_israel_hamas_gaza_israelisch
1797380741430493356,2,2_russland_ukraine_ukrain_russisch
1797506882879263083,1,1_israel_hamas_gaza_israelisch
1798777673277149489,1,1_israel_hamas_gaza_israelisch
1799310618345808159,-1,-1_amp_deutschland_afd_handeln
1801722050177819033,-1,-1_amp_deutschland_afd_handeln
1802829999843541255,-1,-1_amp_deutschland_afd_handeln
1803296537671331913,12,12_migration_migrant_migrationshintergrund_illegal
1803306654932389896,0,0_post_kommentar_anmerkung_meinung
1804574988206301546,-1,-1_amp_deutschland_afd_handeln
1804599027037823149,12,12_migration_migrant_migrationshintergrund_illegal
1804896848496238661,-1,-1_amp_deutschland_afd_handeln
1806711416138744122,0,0_post_kommentar_anmerkung_meinung
1807032020645597657,-1,-1_amp_deutschland_afd_handeln
1807068286602928342,-1,-1_amp_deutschland_afd_handeln
1807131503559688364,15,15_climate_temperaturen_global_change
1807194375371268137,-1,-1_amp_deutschland_afd_handeln
1807347748934414642,6,6_internet_art_stgb_grundgesetz
1807419406999298413,0,0_post_kommentar_anmerkung_meinung
1807751237380534526,-1,-1_amp_deutschland_afd_handeln
1808152574408753551,-1,-1_amp_deutschland_afd_handeln
1808406649142485208,-1,-1_amp_deutschland_afd_handeln
1808599820258476463,-1,-1_amp_deutschland_afd_handeln
1809316279079301345,0,0_post_kommentar_anmerkung_meinung
1809513526962065906,-1,-1_amp_deutschland_afd_handeln
1809574222018077132,8,8_foto_bild_fake_bergamo
1812248386285826302,12,12_migration_migrant_migrationshintergrund_illegal
1812449820579164180,-1,-1_amp_deutschland_afd_handeln
1812667924059943109,11,11_auto_tesla_verbrenner_fahrzeug
1812919931526131884,-1,-1_amp_deutschland_afd_handeln
1814240758930513935,-1,-1_amp_deutschland_afd_handeln
1814244407576609195,-1,-1_amp_deutschland_afd_handeln
1815124702311956716,4,4_politisch_polizei_politiker_politik
1816978604552782066,2,2_russland_ukraine_ukrain_russisch
1818688489589739552,1,1_israel_hamas_gaza_israelisch
1818972615765041580,0,0_post_kommentar_anmerkung_meinung
1819587015161127327,2,2_russland_ukraine_ukrain_russisch
1820749526547706122,1,1_israel_hamas_gaza_israelisch
1820814169643307317,5,5_covid_impfung_corona_studie
1821505384692981867,-1,-1_amp_deutschland_afd_handeln
1821872773376942498,-1,-1_amp_deutschland_afd_handeln
1822040554340757572,-1,-1_amp_deutschland_afd_handeln
1825815764017811465,12,12_migration_migrant_migrationshintergrund_illegal
1826030404178162111,3,3_video_zeigen_sehen_videos
1826617976411296028,-1,-1_amp_deutschland_afd_handeln
1828119425607753838,-1,-1_amp_deutschland_afd_handeln
1828739331571274035,-1,-1_amp_deutschland_afd_handeln
1828808009511760382,1,1_israel_hamas_gaza_israelisch
1830204422112088141,-1,-1_amp_deutschland_afd_handeln
1830246977348481332,-1,-1_amp_deutschland_afd_handeln
1831122909198201329,3,3_video_zeigen_sehen_videos
1831704436768457205,13,13_land_landtag_afd_geschaeftsordnung
1833679482701423103,-1,-1_amp_deutschland_afd_handeln
1835596629174297016,-1,-1_amp_deutschland_afd_handeln
1836086824458158322,11,11_auto_tesla_verbrenner_fahrzeug
1836401192001269997,3,3_video_zeigen_sehen_videos
1836412588554383838,15,15_climate_temperaturen_global_change
1836906678299578697,-1,-1_amp_deutschland_afd_handeln
1836914680788570190,-1,-1_amp_deutschland_afd_handeln
1837234470136488316,6,6_internet_art_stgb_grundgesetz
1837242227627806975,15,15_climate_temperaturen_global_change
1838542830077137268,-1,-1_amp_deutschland_afd_handeln
1839260829440528617,6,6_internet_art_stgb_grundgesetz
1839394180264501687,-1,-1_amp_deutschland_afd_handeln
1839561835017548283,-1,-1_amp_deutschland_afd_handeln
1839625691211419677,-1,-1_amp_deutschland_afd_handeln
1839640682987733005,-1,-1_amp_deutschland_afd_handeln
1839644286251421813,6,6_internet_art_stgb_grundgesetz
1839707920910389685,-1,-1_amp_deutschland_afd_handeln
1839711306917490765,-1,-1_amp_deutschland_afd_handeln
1840148281156075996,-1,-1_amp_deutschland_afd_handeln
1840702045914898938,-1,-1_amp_deutschland_afd_handeln
1840725016482033973,1,1_israel_hamas_gaza_israelisch
1840730166663774301,-1,-1_amp_deutschland_afd_handeln
1840941076103794720,1,1_israel_hamas_gaza_israelisch
1843043087032950853,5,5_covid_impfung_corona_studie
1843456770695446551,-1,-1_amp_deutschland_afd_handeln
1843691235766059142,-1,-1_amp_deutschland_afd_handeln
1844139896950362582,-1,-1_amp_deutschland_afd_handeln
1844907240769126747,-1,-1_amp_deutschland_afd_handeln
1844913389413216446,-1,-1_amp_deutschland_afd_handeln
1845185987636281608,-1,-1_amp_deutschland_afd_handeln
1845985725717565460,12,12_migration_migrant_migrationshintergrund_illegal
1846202546701864995,1,1_israel_hamas_gaza_israelisch
1852120291989733397,-1,-1_amp_deutschland_afd_handeln
1852887197763985846,-1,-1_amp_deutschland_afd_handeln
1855540908814467160,0,0_post_kommentar_anmerkung_meinung
1855600280466870331,0,0_post_kommentar_anmerkung_meinung
1857734028889039086,-1,-1_amp_deutschland_afd_handeln
1857804046905577936,-1,-1_amp_deutschland_afd_handeln
1857815664024527282,-1,-1_amp_deutschland_afd_handeln
1857854135988555854,-1,-1_amp_deutschland_afd_handeln
1857865128152068322,-1,-1_amp_deutschland_afd_handeln
1858148389856153796,-1,-1_amp_deutschland_afd_handeln
1858491441359491145,-1,-1_amp_deutschland_afd_handeln
1859188987711074782,-1,-1_amp_deutschland_afd_handeln
1859973322341064954,1,1_israel_hamas_gaza_israelisch
1860220029595177394,-1,-1_amp_deutschland_afd_handeln
1862264933205123553,-1,-1_amp_deutschland_afd_handeln
1862437464968765836,-1,-1_amp_deutschland_afd_handeln
1862792639696789665,-1,-1_amp_deutschland_afd_handeln
1862824892636262857,-1,-1_amp_deutschland_afd_handeln
1862827242558046409,-1,-1_amp_deutschland_afd_handeln
1862920119539671110,-1,-1_amp_deutschland_afd_handeln
1863672506131026138,-1,-1_amp_deutschland_afd_handeln
1865036165474070619,-1,-1_amp_deutschland_afd_handeln
1865167439681507794,6,6_internet_art_stgb_grundgesetz
1865211566984958293,14,14_euro_milliarde_million_kosten
1865513627702460825,-1,-1_amp_deutschland_afd_handeln
1866818763774890319,-1,-1_amp_deutschland_afd_handeln
1867190823793643940,-1,-1_amp_deutschland_afd_handeln
1867598571735749020,-1,-1_amp_deutschland_afd_handeln
1868715207377215707,-1,-1_amp_deutschland_afd_handeln
1868961111661232210,-1,-1_amp_deutschland_afd_handeln
1872051199937044877,-1,-1_amp_deutschland_afd_handeln
1873569065970622522,-1,-1_amp_deutschland_afd_handeln
1874021453147881655,4,4_politisch_polizei_politiker_politik
1874187269214499110,2,2_russland_ukraine_ukrain_russisch
1874391742788571256,-1,-1_amp_deutschland_afd_handeln
1874611265525485938,-1,-1_amp_deutschland_afd_handeln
1874626608029376877,-1,-1_amp_deutschland_afd_handeln
1874771382225207337,11,11_auto_tesla_verbrenner_fahrzeug
1874922786264617407,-1,-1_amp_deutschland_afd_handeln
1875947993238499616,-1,-1_amp_deutschland_afd_handeln
1876007651018264859,-1,-1_amp_deutschland_afd_handeln
1876263796475384047,6,6_internet_art_stgb_grundgesetz
1876698250377363903,-1,-1_amp_deutschland_afd_handeln
1876720333857702074,-1,-1_amp_deutschland_afd_handeln
1876950375049109662,-1,-1_amp_deutschland_afd_handeln
1878181360369557890,-1,-1_amp_deutschland_afd_handeln
1878438544366026949,3,3_video_zeigen_sehen_videos
1879156640307376479,-1,-1_amp_deutschland_afd_handeln
1879319469258158536,-1,-1_amp_deutschland_afd_handeln
1879669624259871029,14,14_euro_milliarde_million_kosten
1880040787712340276,-1,-1_amp_deutschland_afd_handeln
1880382205052207124,11,11_auto_tesla_verbrenner_fahrzeug
1880645124390043861,-1,-1_amp_deutschland_afd_handeln
1880705532685660228,-1,-1_amp_deutschland_afd_handeln
1881050087616373195,-1,-1_amp_deutschland_afd_handeln
1881461400612073615,-1,-1_amp_deutschland_afd_handeln
1882544033341579320,-1,-1_amp_deutschland_afd_handeln
1882761189681242547,-1,-1_amp_deutschland_afd_handeln
1882763244177121567,-1,-1_amp_deutschland_afd_handeln
1882956083976675333,15,15_climate_temperaturen_global_change
1883328062885888310,-1,-1_amp_deutschland_afd_handeln
1883532379752710203,12,12_migration_migrant_migrationshintergrund_illegal
1883533475766038593,12,12_migration_migrant_migrationshintergrund_illegal
1883533822874001667,12,12_migration_migrant_migrationshintergrund_illegal
1883665107151942117,12,12_migration_migrant_migrationshintergrund_illegal
1883709620788633796,-1,-1_amp_deutschland_afd_handeln
1883903261645615387,-1,-1_amp_deutschland_afd_handeln
1884016181192900761,-1,-1_amp_deutschland_afd_handeln
1884032049532616822,-1,-1_amp_deutschland_afd_handeln
1884736137261977877,-1,-1_amp_deutschland_afd_handeln
1884990627953205373,-1,-1_amp_deutschland_afd_handeln
1886042286863090039,-1,-1_amp_deutschland_afd_handeln
1886221004550045823,-1,-1_amp_deutschland_afd_handeln
1886734119708868983,-1,-1_amp_deutschland_afd_handeln
1887070574267990133,14,14_euro_milliarde_million_kosten
1887989501537976444,12,12_migration_migrant_migrationshintergrund_illegal
1888013070724907025,-1,-1_amp_deutschland_afd_handeln
1888181304983765399,11,11_auto_tesla_verbrenner_fahrzeug
1888871021685473303,-1,-1_amp_deutschland_afd_handeln
1888912225961685074,9,9_frau_khelif_biologisch_gender
1888957078233809361,12,12_migration_migrant_migrationshintergrund_illegal
1888993858941341744,-1,-1_amp_deutschland_afd_handeln
1889061519046148436,-1,-1_amp_deutschland_afd_handeln
1889073314141729088,1,1_israel_hamas_gaza_israelisch
1890444016623198523,0,0_post_kommentar_anmerkung_meinung
1890707043377414163,6,6_internet_art_stgb_grundgesetz
1891380189030199651,-1,-1_amp_deutschland_afd_handeln
1892323094553120827,-1,-1_amp_deutschland_afd_handeln
1892343067912655101,-1,-1_amp_deutschland_afd_handeln
1892521852834099275,0,0_post_kommentar_anmerkung_meinung
1892589299478175949,-1,-1_amp_deutschland_afd_handeln
1892610316162203715,2,2_russland_ukraine_ukrain_russisch
1892623050769891725,-1,-1_amp_deutschland_afd_handeln
1892692911847887206,0,0_post_kommentar_anmerkung_meinung
1892700239972466837,6,6_internet_art_stgb_grundgesetz
1892948178695008571,2,2_russland_ukraine_ukrain_russisch
1893041468249415956,11,11_auto_tesla_verbrenner_fahrzeug
1893330994876256301,-1,-1_amp_deutschland_afd_handeln
1893821296452288825,-1,-1_amp_deutschland_afd_handeln
1750485154483593530,-1,-1_amp_deutschland_afd_handeln
1750490278773796869,-1,-1_amp_deutschland_afd_handeln
1760949264241357245,2,2_russland_ukraine_ukrain_russisch
1835242750574248097,-1,-1_amp_deutschland_afd_handeln
1839195492892258454,3,3_video_zeigen_sehen_videos
1839565185649881362,0,0_post_kommentar_anmerkung_meinung
1848299733934113120,-1,-1_amp_deutschland_afd_handeln
1853794322497376488,2,2_russland_ukraine_ukrain_russisch
1865680509805752823,-1,-1_amp_deutschland_afd_handeln
1867318991431381082,0,0_post_kommentar_anmerkung_meinung
1873434855691669808,2,2_russland_ukraine_ukrain_russisch
1878715616309219771,-1,-1_amp_deutschland_afd_handeln
1721229925749752151,1,1_israel_hamas_gaza_israelisch
1798760489872445622,3,3_video_zeigen_sehen_videos
1694925743652786403,4,4_politisch_polizei_politiker_politik
1695067863927689563,-1,-1_amp_deutschland_afd_handeln
1717818678215840098,-1,-1_amp_deutschland_afd_handeln
1717820027427061782,-1,-1_amp_deutschland_afd_handeln
1717820402905346115,-1,-1_amp_deutschland_afd_handeln
1758898188562452785,-1,-1_amp_deutschland_afd_handeln
1856539937513910393,-1,-1_amp_deutschland_afd_handeln
1712499929560629486,12,12_migration_migrant_migrationshintergrund_illegal
1813144837941588259,-1,-1_amp_deutschland_afd_handeln
1785074399017685312,5,5_covid_impfung_corona_studie
1818917176155234645,-1,-1_amp_deutschland_afd_handeln
1873005482446553498,5,5_covid_impfung_corona_studie
1822944355499344139,8,8_foto_bild_fake_bergamo
1825898199443247585,-1,-1_amp_deutschland_afd_handeln
1885464265856827550,-1,-1_amp_deutschland_afd_handeln
1758608451855384768,-1,-1_amp_deutschland_afd_handeln
1676889816472907776,1,1_israel_hamas_gaza_israelisch
1687560847751553024,-1,-1_amp_deutschland_afd_handeln
1695434477088968985,-1,-1_amp_deutschland_afd_handeln
1712864631339856386,-1,-1_amp_deutschland_afd_handeln
1745584867855740961,0,0_post_kommentar_anmerkung_meinung
1707462448482000926,3,3_video_zeigen_sehen_videos
1712093471568216354,-1,-1_amp_deutschland_afd_handeln
1713174153677701401,1,1_israel_hamas_gaza_israelisch
1713880686258508050,1,1_israel_hamas_gaza_israelisch
1715408480083845180,-1,-1_amp_deutschland_afd_handeln
1715448707397668949,0,0_post_kommentar_anmerkung_meinung
1719385383606075452,1,1_israel_hamas_gaza_israelisch
1727978873327919287,1,1_israel_hamas_gaza_israelisch
1737017967957655669,-1,-1_amp_deutschland_afd_handeln
1818986616955752704,9,9_frau_khelif_biologisch_gender
1844726975681663093,1,1_israel_hamas_gaza_israelisch
1864624190424289760,11,11_auto_tesla_verbrenner_fahrzeug
1668995258099675136,-1,-1_amp_deutschland_afd_handeln
1669042202213769217,6,6_internet_art_stgb_grundgesetz
1694217342866035026,0,0_post_kommentar_anmerkung_meinung
1694255548995105138,3,3_video_zeigen_sehen_videos
1694587822663934242,-1,-1_amp_deutschland_afd_handeln
1694848598653972966,-1,-1_amp_deutschland_afd_handeln
1694853805215564211,-1,-1_amp_deutschland_afd_handeln
1831736513740059058,2,2_russland_ukraine_ukrain_russisch
1691409363037028702,3,3_video_zeigen_sehen_videos
1830838696666411516,-1,-1_amp_deutschland_afd_handeln
1741433035373846976,2,2_russland_ukraine_ukrain_russisch
1741570719274676468,-1,-1_amp_deutschland_afd_handeln
1747980625070444849,-1,-1_amp_deutschland_afd_handeln
1747980770168181042,-1,-1_amp_deutschland_afd_handeln
1747980879182352414,-1,-1_amp_deutschland_afd_handeln
1747981014540939341,-1,-1_amp_deutschland_afd_handeln
1747981371354616007,-1,-1_amp_deutschland_afd_handeln
1749094668959142339,-1,-1_amp_deutschland_afd_handeln
1749432456254562313,-1,-1_amp_deutschland_afd_handeln
1749435970603081869,8,8_foto_bild_fake_bergamo
1755302061959242096,-1,-1_amp_deutschland_afd_handeln
1755379088389206514,3,3_video_zeigen_sehen_videos
1767920809983479998,12,12_migration_migrant_migrationshintergrund_illegal
1768656977654141317,-1,-1_amp_deutschland_afd_handeln
